mol_id,smile,energy
7768352,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1267.833357
7768381,[CH:7]#[C:4][CH2:2][S:1][C:3]1=[C:5](I)[CH:8]=[CH:10][CH:9]=[CH:6]1,-357.6146866
7768382,I[C:4]1=[C:2]([CH:5]=[CH:9][CH:12]=[CH:8]1)[O:1][CH:3]([CH:7]=[CH:11]2)[O:6][C:10]2=[O:13],-611.1000022
7768383,[CH3:9][C:5]([CH:2]([O:4]1)[O:1][C:3]2=[C:6](I)[CH:11]=[CH:14][CH:12]=[CH:7]2)=[CH:10][C:8]1=[O:13],-650.3883903
7768388,I[C:6]1=[C:3]([CH:7]=[CH:12][CH:15]=[CH:11]1)[O:1][CH:2]([O:5]2)[C:4]([O:8][CH3:13])=[CH:9][C:10]2=[O:14],-725.5438608
7768389,I[C:6]1=[C:3]([CH:7]=[CH:12][CH:15]=[CH:11]1)[O:1][CH:2]([O:5]2)[C:4]([O:8][CH2:13][CH2:16][Si:17]([CH3:19])([CH3:20])[CH3:18])=[CH:9][C:10]2=[O:14],-887.8273315
7768390,I[C:6]1=[C:3]([CH:7]=[CH:12][CH:15]=[CH:11]1)[O:1][CH:2]([O:5]2)[C:4]([O:8][CH2:13][CH2:16][CH2:17][CH2:18][CH3:19])=[CH:9][C:10]2=[O:14],-882.6818639
7768403,[CH3:7][C:4]([CH2:2][NH:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-443.3056257
7768413,[CH3:10][C:5]([CH:2]([N:4]1[C:8]([CH3:14])=[O:15])[NH:1][C:3]2=[C:6](I)[CH:12]=[CH:17][CH:13]=[CH:7]2)=[CH:11][C:9]1=[O:16],-763.2374964
7768415,I[C:5]1=[C:3]([CH:6]=[CH:9][CH:11]=[CH:8]1)[O:1][CH2:2][C:4]#[C:7][CH2:10][Si:12]([CH3:14])([CH3:15])[CH3:13],-584.9341558
7768416,[O:7]=[C:3]([C:6]([F:12])([F:13])[F:11])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:17][CH:15]=[CH:9]1)[CH2:2][C:5]#[C:10][CH2:16][Si:18]([CH3:20])([CH3:21])[CH3:19],-1015.226258
7768431,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](Cl)[N:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-803.4747712
7768440,[O:10]=[C:5]1[N:2]([C:4]2=[CH:9][CH2:15][CH2:19][CH2:14][C:8]2=[C:11]1[OH:16])[CH2:1][C:3]3=[C:7](I)[CH:13]=[C:17]4[C:12]([O:18][CH2:21][O:20]4)=[CH:6]3,-973.6429183
7768443,[CH3:8][Si:4]([C:7]([CH3:14])([CH3:15])[CH3:13])([CH3:9])[O:2][CH2:1][C@@H:3]([O:6][C@H:12]([O:18][CH2:20][CH3:22])[CH:17]=[CH:11]1)[C@H:5]1[O:10][CH2:16][C:19](Br)=[CH2:21],-983.7655575
7768453,[O:5]=[C:2]([C:6]1=[C:10](I)[CH:16]=[CH:22][CH:17]=[CH:11]1)[N:1]([CH2:4][C:9]2=[CH:14][CH:20]=[CH:24][CH:21]=[CH:15]2)[C:3]([C:8]3=[CH:12][CH:18]=[CH:23][CH:19]=[CH:13]3)=[CH2:7],-979.0407295
7768454,[O:5]=[C:2]([C:6]1=[C:10](I)[CH:17]=[CH:23][CH:18]=[CH:11]1)[N:1]([C:4]2=[CH:9][CH:16]3[CH2:21][CH2:14][CH:8]2[CH:15]=[CH:22]3)[CH2:3][C:7]4=[CH:12][CH:19]=[CH:24][CH:20]=[CH:13]4,-980.2114787
7768455,Br[C:7]1=[C:3]([CH:6]=[C:11]([O:16][CH2:20][O:19]2)[C:15]2=[CH:12]1)[CH2:1][CH:2]([CH2:5][O:10][C:9]/3=[O:14])[C:4]3=[CH:8]/[C:13]4=[CH:17][C:21]([O:23][CH3:26])=[C:24]([O:27][CH3:29])[C:22]([O:25][CH3:28])=[CH:18]4,-1389.676492
7768467,[O:5]=[C:2]([C:6]1=[C:10](I)[CH:16]=[CH:25][CH:17]=[CH:11]1)[N:1]([C:4]2=[CH:9][C:15]([CH3:23])([CH3:24])[CH2:22][C:14]([CH3:20])([CH3:21])[CH2:8]2)[CH2:3][C:7]3=[CH:12][CH:18]=[CH:26][CH:19]=[CH:13]3,-1061.227103
7768468,[O:5]=[C:2]([C:6]1=[C:10](I)[CH:17]=[CH:25][CH:18]=[CH:11]1)[N:1]([C:4]2=[CH:9][C@:16]3([CH3:24])[C@H:22]([C:27]([O:28][CH3:30])=[O:29])[C@@H:14]([CH3:21])[C@H:8]2[CH2:15][CH2:23]3)[CH2:3][C:7]4=[CH:12][CH:19]=[CH:26][CH:20]=[CH:13]4,-1287.740333
7768470,[CH3:1][C:2]1([C:4]2=[CH:10][C:16]([C:18]([CH2:19][O:21][C:22]3=[CH:23][C:25]([C:27]([O:29][CH3:31])=[O:30])=[CH:28][CH:26]=[C:24]3I)=[CH2:20])=[CH:17][CH:15]=[C:9]2[O:8]4)[C:3]4([CH3:6])[CH:7]5[CH2:12][C:5]1([CH3:11])[CH2:13][CH2:14]5,-1346.853197
7768490,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-540.493194
7768491,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-771.3705071
7768492,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-705.8576316
7768493,CCCC[Sn](CCCC)([C:1]1=[CH:3][N:6]([CH2:9][O:11][CH2:12][CH2:13][Si:14]([CH3:16])([CH3:17])[CH3:15])[C:4]2=[CH:7][CH:10]=[CH:8][CH:5]=[C:2]12)CCCC,-1141.515345
7768494,CCCC[Sn](CCCC)([C:1]1=[CH:3][N:6]([S:9](=[O:11])([C:13]2=[CH:14][CH:16]=[CH:18][CH:17]=[CH:15]2)=[O:12])[C:4]3=[CH:7][CH:10]=[CH:8][CH:5]=[C:2]13)CCCC,-1216.674966
7768495,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-710.0538608
7768498,[CH:11]#[C:7][CH2:4][O:2][CH2:1][C@H:3]1[CH2:6][C@:10]2([H])[O:15][C:19]([CH3:20])([CH3:21])[O:16][C@:12]2([H])[C@:8]3([H])[C@@:5]1([H])[O:9][C:14]([CH3:17])([CH3:18])[O:13]3,-999.4605312
7768504,[CH3:3][N:1]([C:4]1=[C:7](I)[CH:11]=[CH:13][CH:12]=[CH:8]1)[C:2]([C:5]([CH3:9])=[CH2:10])=[O:6],-755.929344
7768505,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-1219.168124
7768506,[O:6]=[C:2]([O:5][C:11]([CH3:17])([CH3:18])[CH3:16])[N:1]([C:4]1=[C:9]([N:14]=[CH:24][N:22]2[CH2:25][C:26]#[CH:27])[C:13]2=[N:23][CH:15]=[N:10]1)[C:3]([O:7][C:12]([CH3:20])([CH3:21])[CH3:19])=[O:8],-2108.017061
7768507,[O:6]=[C:2]([O:5][C:11]([CH3:17])([CH3:18])[CH3:16])[N:1]([C:4]1=[C:9]([N:14]=[CH:24][N:22]2[CH2:25][C:26]#[CH:27])[C:13]2=[N:23][CH:15]=[N:10]1)[C:3]([O:7][C:12]([CH3:20])([CH3:21])[CH3:19])=[O:8],-1736.665796
7768508,[CH:4]#[C:2][CH2:1][N:3]([C:5]1=[CH:8][CH:13]=[CH:16][CH:12]=[C:7]1[C:11]([C:15]2=[CH:17][CH:19]=[CH:21][CH:20]=[CH:18]2)=[N:14][CH2:10]3)[C:6]3=[O:9],-845.2731288
7768509,[CH:4]#[C:2][CH2:1][N:3]([C:5]1=[CH:8][CH:13]=[CH:16][CH:12]=[C:7]1[C:11]([C:15]2=[CH:17][CH:19]=[CH:21][CH:20]=[CH:18]2)=[N:14][CH2:10]3)[C:6]3=[O:9],-473.9378034
7768511,[CH3:6][C:3]([N:1]([C:4]1=[C:8](I)[CH:11]=[CH:13][CH:12]=[CH:9]1)[CH2:2][C:5]#[CH:10])=[O:7],-632.693979
7768512,[CH3:6][C:3]([N:1]([C:4]1=[C:8](I)[CH:11]=[CH:14][CH:12]=[CH:9]1)[CH2:2][C:5]#[C:10][CH3:13])=[O:7],-671.9802662
7768513,[CH3:6][C:3]([N:1]([C:4]1=[C:8](I)[CH:11]=[CH:14][CH:12]=[CH:9]1)[CH2:2][C:5]#[C:10][Si:13]([CH3:16])([CH3:17])[CH3:15])=[O:7],-755.6853479
7768514,[CH3:6][C:3]([N:1]([C:4]1=[C:8](I)[CH:11]=[CH:13][CH:12]=[CH:9]1)[CH2:2][C:5]#[CH:10])=[O:7],-671.9668024
7768515,[CH3:6][C:3]([N:1]([C:4]1=[C:8](I)[CH:11]=[CH:14][CH:12]=[CH:9]1)[CH2:2][C:5]#[C:10][CH3:13])=[O:7],-711.2574669
7768516,[CH3:6][C:3]([N:1]([C:4]1=[C:8](I)[CH:11]=[CH:13][CH:12]=[CH:9]1)[CH2:2][C:5]#[CH:10])=[O:7],-788.5830678
7768519,[CH2:8]=[C:4]([CH2:7][O:11][CH2:13][C:14]#[CH:15])[CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:12][CH:10]=[CH:6]1,-653.7332555
7768520,[O:5]=[S:2]([N:1]([CH2:4][C:9]#[CH:14])[CH2:3][C:8]([CH2:12][O:17][C:19]1=[C:20](I)[CH:22]=[CH:24][CH:23]=[CH:21]1)=[CH2:13])([C:7]2=[CH:10][CH:15]=[CH:18][CH:16]=[CH:11]2)=[O:6],-1025.065911
7768522,[O:8]=[C:4]([C:7]#[CH:13])[N:1]([CH2:3][C:6]([CH2:11][O:16][C:18]1=[C:19](I)[CH:21]=[CH:23][CH:22]=[CH:20]1)=[CH2:12])[CH2:2][C:5]2=[CH:9][CH:14]=[CH:17][CH:15]=[CH:10]2,-978.0238692
7768524,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-705.8583917
7768525,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1095.664118
7768526,CCCC[Sn](CCCC)([C:1]1=[CH:3][C:6]2=[CH:9][CH:12]=[CH:11][CH:8]=[C:5]2[N:2]1[CH2:4][O:7][CH2:10][CH2:13][Si:14]([CH3:16])([CH3:17])[CH3:15])CCCC,-1465.810433
7768527,CCCC[Sn](CCCC)([C:1]1=[CH:3][N:6]([CH2:9][O:11][CH2:12][CH2:13][Si:14]([CH3:16])([CH3:17])[CH3:15])[C:4]2=[CH:7][CH:10]=[CH:8][CH:5]=[C:2]12)CCCC,-1465.80455
7768528,CCCC[Sn](CCCC)([C:1]1=[CH:3][N:6]([S:9](=[O:11])([C:13]2=[CH:14][CH:16]=[CH:18][CH:17]=[CH:15]2)=[O:12])[C:4]3=[CH:7][CH:10]=[CH:8][CH:5]=[C:2]13)CCCC,-1540.976239
7768549,[O:3]=[S:1]([N:2]([CH2:7][C:11]#[CH:15])[CH2:6][CH2:10][CH2:14][CH2:17][CH2:18][O:19][CH2:20][C:21]([CH2:22][O:24][C:25]1=[C:26](I)[CH:28]=[CH:30][CH:29]=[CH:27]1)=[CH2:23])([C:5]2=[CH:8][CH:12]=[CH:16][CH:13]=[CH:9]2)=[O:4],-1296.639142
7768550,[O:3]=[S:1]([N:2]([CH2:7][C:11]#[CH:15])[CH2:6][CH2:10][CH2:14][CH2:17][CH2:18][CH2:19][O:20][CH2:21][C:22]([CH2:23][O:25][C:26]1=[C:27](I)[CH:29]=[CH:31][CH:30]=[CH:28]1)=[CH2:24])([C:5]2=[CH:8][CH:12]=[CH:16][CH:13]=[CH:9]2)=[O:4],-1335.919315
7768551,[O:3]=[S:1]([N:2]([CH2:7][C:11]#[CH:15])[CH2:6][CH2:10][CH2:14][CH2:17][CH2:18][CH2:19][CH2:20][O:21][CH2:22][C:23]([CH2:24][O:26][C:27]1=[C:28](I)[CH:30]=[CH:32][CH:31]=[CH:29]1)=[CH2:25])([C:5]2=[CH:8][CH:12]=[CH:16][CH:13]=[CH:9]2)=[O:4],-1375.203827
7768569,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-710.0500948
7768570,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-694.0306319
7768571,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-898.4102642
7768572,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-706.6196575
7768573,OB(O)[CH2:4]/[CH:2]=[CH:1]/[C:3]1=[CH:5][CH:7]=[CH:9][CH:8]=[CH:6]1,-810.6525997
7768574,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-691.8165275
7768575,[CH3:7][C:4]([CH2:2][O:1][C:3]1=[C:5](I)[CH:9]=[CH:11][CH:10]=[CH:6]1)=[CH2:8],-1216.676702
7768582,[O:5]=[S:2]([N:1]([C:4]1=[C:9](I)[CH:15]=[CH:19][CH:16]=[CH:10]1)[CH2:3][C:8]([CH3:13])=[CH2:14])([C:7]2=[CH:11][CH:17]=[CH:20][CH:18]=[CH:12]2)=[O:6],-1081.390727
7768583,[O:5]=[S:2]([N:1]([C:4]1=[C:9](I)[CH:15]=[CH:19][CH:16]=[CH:10]1)[CH2:3][C:8]([CH3:13])=[CH2:14])([C:7]2=[CH:11][CH:17]=[CH:20][CH:18]=[CH:12]2)=[O:6],-1269.751311
7768584,[O:5]=[S:2]([N:1]([C:4]1=[C:9](I)[CH:15]=[CH:19][CH:16]=[CH:10]1)[CH2:3][C:8]([CH3:13])=[CH2:14])([C:7]2=[CH:11][CH:17]=[CH:20][CH:18]=[CH:12]2)=[O:6],-1077.960357
7768585,[CH3:8][C:4]([CH2:2][CH2:1][C:3]1([C:5]([O:10][CH3:14])=[O:11])[C:6](OS(C(F)(F)F)(=O)=O)=[CH:12][C:15]([CH3:16])([CH3:17])[CH2:13][CH2:7]1)=[CH2:9],-430.6671692
7768588,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1018.326801
7768589,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1222.703482
7768590,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1030.92027
7768591,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1095.664121
7768592,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1016.111112
7768593,[O:2]=[S:1]([N:4]1[CH:7]=[C:12](B(O)O)[C:10]2=[CH:15][CH:18]=[CH:16][CH:11]=[C:6]12)([C:5]3=[CH:8][CH:13]=[CH:17][CH:14]=[CH:9]3)=[O:3],-1540.976239
7768594,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-1034.348726
7768595,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-641.2128662
7768634,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[CH:15])[C:3]([O:8][CH3:13])=[O:9],-740.4756513
7768635,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[CH:15])[C:3]([O:8][CH3:13])=[O:9],-740.4748996
7768636,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[CH:15])[C:3]([O:8][CH3:13])=[O:9],-462.0971611
7768637,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[CH:15])[C:3]([O:8][CH3:13])=[O:9],-740.4748606
7768638,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[C:15][CH2:16][CH3:17])[C:3]([O:8][CH3:13])=[O:9],-819.0544812
7768639,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[C:15][CH2:16][CH3:17])[C:3]([O:8][CH3:13])=[O:9],-819.0523359
7768640,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[C:15][CH2:16][CH3:17])[C:3]([O:8][CH3:13])=[O:9],-462.0930021
7768641,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][C:11]#[C:15][CH2:16][CH3:17])[C:3]([O:8][CH3:13])=[O:9],-819.0538128
7768643,Br[C:7]([CH2:4][N:1]([CH2:3][C:6]#[C:10][CH2:14][CH3:16])[CH2:2][C:5]1=[CH:8][CH:12]=[CH:15][CH:13]=[CH:9]1)=[CH2:11],-649.7852604
7768644,Br[C:7]([CH2:4][N:1]([CH2:3][C:6]#[C:10][CH2:14][CH3:16])[CH2:2][C:5]1=[CH:8][CH:12]=[CH:15][CH:13]=[CH:9]1)=[CH2:11],-649.7841798
7768645,[O:5]=[C:2]([C:6]1=[C:10](I)[CH:17]=[CH:22][CH:18]=[CH:11]1)[N:1]([C:4]2=[CH:9][CH:16]3[CH2:14][CH:8]2[CH2:15][CH2:21]3)[CH2:3][C:7]4=[CH:12][CH:19]=[CH:23][CH:20]=[CH:13]4,-1249.110322
7768654,Br[C:5]([CH2:3][O:1][CH2:2]/[CH:4]=[CH:6]/[CH2:8][OH:9])=[CH2:7],-422.8539455
7768655,Br[C:3]([CH2:1][CH2:2][CH2:4][CH:6]=[CH2:7])=[CH2:5],-286.3082048
7768656,Br[C:4]([CH2:2][CH2:1][CH2:3]/[CH:5]=[CH:7]/[CH3:8])=[CH2:6],-325.5962791
7768664,[CH2:7]=[C:4]=[CH:2][CH2:1][C:3]1=[C:5](Br)[CH:8]=[CH:10][CH:9]=[CH:6]1,-399.3076392
7768666,[CH3:5][C:3]1([CH:6]=[CH:9][CH:10]=[CH:7]1)[CH2:1][CH2:2][C:4](OS(C(F)(F)F)(=O)=O)=[CH2:8],-616.8819552
7768667,I/[CH:4]=[CH:2]\[CH2:1][C:3]1([C:5]([O:8][CH3:12])=[O:9])[CH:6]=[CH:10][CH2:13][CH:11]=[CH:7]1,-1150.876786
7768668,I/[CH:4]=[CH:2]\[CH2:1][C:3]1([C:5]([O:8][CH3:12])=[O:9])[CH:6]=[CH:10][CH2:13][CH:11]=[CH:7]1,-287.3840876
7768669,[CH3:5]/[C:2]([CH2:1][C:3]1([C:6]([O:9][CH3:13])=[O:10])[CH:7]=[CH:11][CH2:14][CH:12]=[CH:8]1)=[CH:4]/I,-1190.170886
7768670,[CH3:5]/[C:2]([CH2:1][C:3]1([C:6]([O:9][CH3:13])=[O:10])[CH:7]=[CH:11][CH2:14][CH:12]=[CH:8]1)=[CH:4]/I,-287.3840875
7768672,I/[C:4]([C:9]1=[CH:16][CH:22]=[CH:25][CH:23]=[CH:17]1)=[C:2]([C:5]2=[CH:10][CH:18]=[CH:24][CH:19]=[CH:11]2)\[CH2:1][C:3]3([C:6]([O:12][CH3:20])=[O:13])[CH:7]=[CH:14][CH2:21][CH:15]=[CH:8]3,-287.5802613
7768675,[OH:9][CH2:4][C:2]1([CH:5]=[CH:10][CH2:14][CH:11]=[CH:6]1)[CH2:1][C:3]2=[C:7](I)[CH:12]=[CH:15][CH:13]=[CH:8]2,-1191.153295
7768676,[OH:9][CH2:4][C:2]1([CH:5]=[CH:10][CH2:14][CH:11]=[CH:6]1)[CH2:1][C:3]2=[C:7](I)[CH:12]=[CH:15][CH:13]=[CH:8]2,-287.3840878
7768679,[O:10]=[C:4]([O:9][CH3:15])[C:2]1([CH:5]=[CH:11][CH2:16][CH:12]=[CH:6]1)[CH2:1][C:3]2=[C:7](I)[CH:13]=[CH:17][CH:14]=[CH:8]2,-1304.419544
7768680,[O:10]=[C:4]([O:9][CH3:15])[C:2]1([CH:5]=[CH:11][CH2:16][CH:12]=[CH:6]1)[CH2:1][C:3]2=[C:7](I)[CH:13]=[CH:17][CH:14]=[CH:8]2,-958.8520946
7768681,[O:3]=[S:1]([NH:2][CH2:6][CH:9]([C:13](Br)=[CH2:16])[CH2:12][CH2:15][CH:18]=[CH2:19])([C:5]1=[CH:7][CH:10]=[C:14]([CH3:17])[CH:11]=[CH:8]1)=[O:4],-797.5895952
7768691,Br[C:13]([CH:10]([CH2:12][CH2:14][CH:16]=[CH2:17])[CH2:7][CH2:4][NH:2][CH2:1][C:3]1=[CH:5][CH:8]=[CH:11][CH:9]=[CH:6]1)=[CH2:15],-690.3233634
7768692,[O:3]=[S:1]([NH:2][CH2:6][CH2:9][CH:12]([C:15](Br)=[CH2:18])[CH2:14][CH2:17][CH:19]=[CH2:20])([C:5]1=[CH:7][CH:10]=[C:13]([CH3:16])[CH:11]=[CH:8]1)=[O:4],-836.8919202
7768693,[O:3]=[S:1]([NH:2][CH2:6][CH2:9][CH2:12]/[CH:14]=[CH:16]/[CH2:17][CH2:18][CH2:19][C:20](Br)=[CH2:21])([C:5]1=[CH:7][CH:10]=[C:13]([CH3:15])[CH:11]=[CH:8]1)=[O:4],-876.1711576
7768707,[O:7]=[C:3]([C:6]([CH3:12])=[CH2:13])[N:1]([C:4]1=[C:8](I)[CH:14]=[CH:18][CH:15]=[CH:9]1)[CH2:2][C:5]2=[CH:10][CH:16]=[CH:19][CH:17]=[CH:11]2,-879.6144185
7768711,[O:5]=[S:2]([N:1]([C:4]1=[C:9](I)[CH:15]=[CH:20][CH:16]=[CH:10]1)[CH2:3][C:8]([CH2:13][N:19]2[C:22]([CH:24]=[O:27])=[CH:25][CH:26]=[CH:23]2)=[CH2:14])([C:7]3=[CH:11][CH:17]=[CH:21][CH:18]=[CH:12]3)=[O:6],-1155.346819
7768728,[O:2]=[S:1]([N:4]1[CH:7]=[C:12]([CH2:17][CH2:20][N:21]([C:23]([CH3:26])=[CH2:27])[C:22]([C:25]2=[C:28](I)[CH:30]=[CH:32][CH:31]=[CH:29]2)=[O:24])[C:10]3=[CH:15][CH:19]=[CH:16][CH:11]=[C:6]13)([C:5]4=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]4)=[O:3],-1348.183999
7768735,[CH3:9][Si:5]([C:8]([CH3:14])([CH3:15])[CH3:13])([CH3:10])[O:2][CH:1]([CH2:4][CH:7]=[CH2:12])[CH2:3][C:6](Br)=[CH2:11],-602.3545817
7768739,[O:7]=[CH:4][N:1]([CH2:3][CH:6]=[CH2:9])[CH2:2][C:5](Br)=[CH2:8],-415.5915434
7768740,Br[C:8]([CH2:4][N:2]([CH2:5][CH:9]=[CH2:13])[CH2:1][C:3]1=[CH:6][CH:10]=[CH:14][CH:11]=[CH:7]1)=[CH2:12],-572.467602
7768741,[CH3:7][C:4]([N:1]([CH2:3][CH:6]=[CH2:10])[CH2:2][C:5](Br)=[CH2:9])=[O:8],-424.1126393
7768742,[O:3]=[S:1]([N:2]([CH2:7][CH:11]=[CH2:15])[CH2:6][C:10](Br)=[CH2:14])([C:5]1=[CH:8][CH:12]=[C:16]([N:17](=[O:18])=[O:19])[CH:13]=[CH:9]1)=[O:4],-1308.276173
7768751,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][CH:10]=[C:14]1[CH2:16][CH2:17]1)([CH2:5][C:11](Br)=[CH2:15])[C:3]([O:8][CH3:13])=[O:9],-819.0400483
7768755,[O:7]=[C:2]([O:6][CH2:12][CH3:16])[C:1]([CH2:4][C:10](Br)=[CH2:14])([CH2:5][CH:11]=[CH2:15])[C:3]([O:8][CH2:13][CH3:17])=[O:9],-820.3126285
7768776,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][CH:10]=[C:14]1[CH2:16][CH2:17]1)([CH2:5][C:11](Br)=[CH2:15])[C:3]([O:8][CH3:13])=[O:9],-819.038897
7768777,[O:7]=[C:2]([O:6][CH3:12])[C:1]([CH2:4][CH:10]=[C:14]1[CH2:16][CH2:17]1)([CH2:5][C:11](Br)=[CH2:15])[C:3]([O:8][CH3:13])=[O:9],-819.0408729
7768779,[O:9]=[C:4]([O:8][CH3:14])[C:1]([CH2:3][CH:7]=[C:13]1[CH2:18][CH2:19]1)([C:5]([O:10][CH3:15])=[O:11])[CH2:2][C:6](Br)=[C:12]2[CH2:16][CH2:17]2,-896.35118
7768785,[O:4]=[C:1]([O:3][CH2:6][CH3:8])/[CH:2]=[CH:5]\[CH2:7]Br,-397.4178275
7768786,[O:5]=[C:2]([O:4][C:8]([CH3:12])([CH3:13])[CH3:11])[NH:1][C:3]1=[C:6](I)[CH:9]=[CH:10][S:7]1,-948.1401479
7768787,[O:5]=[C:2]([O:4][C:8]([CH3:12])([CH3:13])[CH3:11])[NH:1][C:3]1=[C:6](I)[S:9][CH:10]=[CH:7]1,-948.1462474
7768788,[O:5]=[C:2]([O:4][C:8]([CH3:12])([CH3:13])[CH3:11])[NH:1][C:3]1=[C:6](I)[CH:9]=[CH:10][Se:7]1,-947.2654405
7768796,[O:5]=[C:2]([O:4][C:8]([CH3:12])([CH3:13])[CH3:11])[NH:1][C:3]1=[C:6](I)[CH:9]=[C:14]([N:15](=[O:16])=[O:17])[CH:10]=[CH:7]1,-1219.790886
